category,skintype,name,brand,price,rating,ingredients
136,15,Retinol Youth Renewal Eye Serum,MURAD,85,4.2,"['water', 'glycerin', 'butylene glycol', 'dimethyl isosorbide', 'meadowfoam delta lactone', 'retinyl propionate', 'retinol', 'swertia chirata leaf', 'urea', 'yeast amino acids', 'trehalose', 'inositol', 'taurine', 'betaine', 'fucus vesiculosus', 'imperata cylindrica root', 'glycine soja soybean', 'macrocystis pyrifera kelp', 'hydrolyzed vegetable protein', 'isopropyl palmitate', 'lecithin', 'pvp', 'hexylene glycol', 'caprylyl glycol', 'xanthan gum', 'punica granatum seed', 'caprylic capric triglyceride', 'pvm ma decadiene crosspolymer', 'peg8', 'carbomer', 'sodium bisulfite', 'silica', 'sodium hydroxide', 'chlorphenesin', 'phenoxyethanol', 'parfume', 'red 4 color index14700', 'yellow 5 color index19140']"
128,15,"Eye Duty Triple Remedy: Brighten, Depuff and Smooth",FIRST AID BEAUTY,36,4.0,"['water', 'glycerin', 'cyclopentasiloxane', 'dimethicone', 'pentylene glycol', 'isononyl isononanoate', 'polyglyceryl 3 polydimethylsiloxyethyl dimethicone', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'caffeine', 'corallina officinalis', 'camellia sinensis leaf', 'chrysanthemum parthenium feverfew', 'glycyrrhiza glabra licorice root', 'retinyl palmitate', 'aminobutyric acid', 'tocopherol', 'hydrogenated lecithin', 'ethylhexyl methoxycrylene', 'isopropyl myristate', 'isohexadecane', 'diethylhexyl syringylidenemalonate', 'hydrogenated phosphatidylcholine', 'sodium polymethacrylate', 'polysorbate 60', 'isopropyl titanium triisostearate', 'stearalkonium hectorite', 'polysilicone 11', 'xanthan gum', 'sorbitan isostearate', 'aluminum hydroxide', 'stearic acid', 'polyester 8', 'propylene carbonate', 'polyhydroxystearic acid', 'phenoxyethanol', 'benzyl alcohol', 'potassium sorbate', 'sodium benzoate', 'iron oxides', 'color index77891 titanium dioxide']"
130,15,Powerful Wrinkle Reducing Eye Cream,KIEHL'S SINCE 1851,43,3.9,"['water', 'glycerin', 'cyclohexasiloxane', 'propylene glycol', 'cetyl alcohol', 'stearyl alcohol', 'squalane', 'stearic acid', 'palmitic acid', 'peg100 stearate', 'beeswax', 'glyceryl stearate', 'nylon 12', 'aluminum starch octenylsuccinate', 'peg20 stearate', 'phenoxyethanol', 'butylene glycol', 'methyl methacrylate crosspolymer', 'caprylyl glycol', 'panthenol', 'tocopheryl acetate', 'chlorphenesin', 'caffeine', 'sodium hyaluronate', 'calcium pca', 'acrylates copolymer', 'adenosine', 'sodium hydroxide', 'hydroxypalmitoyl sphinganine', 'copper pca', 'alteromonas ferment', 'corallina officinalis']"
130,11,Dew It All Total Eye Cream with Echinacea GreenEnvy™,FARMACY,38,4.1,"['water', 'glycerin', 'coco caprylate caprate', 'jojoba esters', 'copernicia cerifera carnauba wax', 'cetyl alcohol', 'caprylic capric triglyceride', 'cetyl stearyl alcohol', 'glyceryl stearate', 'candelilla jojoba rice bran polyglyceryl 3 esters', 'undecane', 'adansonia digitata seed', 'gluconolactone', 'echinacea purpurea root', 'tridecane', 'sodium stearoyl lactylate', 'arachidyl alcohol', 'ribose', 'butyrospermum parkii shea butter', 'xanthan gum', 'potassium sorbate', 'behenyl alcohol', 'strelitzia nicolai seed aril', 'sodium benzoate', 'cetearyl glucoside', 'arachidyl glucoside', 'sodium hydroxide', 'hydrolyzed hyaluronic acid', 'gellan gum', 'allantoin', 'sodium phytate', 'cellulose gum', 'melia azadirachta leaf', 'melia azadirachta flower', 'amino esters 1', 'calendula officinalis flower officinalis flower', 'chamomilla recutita matricaria flower', 'benzyl alcohol', 'opuntia ficus indica', 'calcium gluconate', 'coccinia indica fruit', 'rosa canina fruit', 'aloe barbadensis flower', 'algae', 'salicylic acid', 'ocimum sanctum leaf', 'curcuma longa turmeric root', 'ocimum basilicum basil', 'sorbic acid', 'lactic acid', 'sodium chloride', 'sodium glycolate', 'corralina officinalis']"
136,15,"Black Pine 3D Sculpting, Firming & Lifting Super Eye Serum",KORRES,65,4.2,"['water', 'glycerin', 'ethylene acrylic acid copolymer', 'acrylates c10 30 alkyl acrylate crosspolymer', 'albizia julibrissin bark', 'avena sativa oat kernel', 'benzyl alcohol', 'butylene glycol', 'color index77891 titanium dioxide', 'citric acid', 'copper lysinate prolinate', 'darutoside', 'epigallocatechin gallate', 'epigallocatechin gallatyl glucoside', 'glyceryl stearate citrate', 'hexapeptide 11', 'hydrolyzed sodium hyaluronate', 'lonicera caprifolium melsuckle flower', 'lonicera japonica melsuckle flower', 'methylglucoside phosphate', 'mica', 'panthenol', 'parfum parfume', 'pentylene glycol', 'peucedanum graveolens dill', 'phenoxyethanol', 'pinus nigra bud needle', 'poloxamer 338', 'polyacrylate crosspolymer 6', 'polyglyceryl 5 laurate', 'silica', 'sodium benzoate', 'sodium hyaluronate', 'sodium hydroxide', 'tamarindus indica seed gum', 'xanthan gum']"
128,15,Gold Rush Eye Balm,EDIBLE BEAUTY,61,4.5,"['water', 'cocos nucifera coconut', 'cetearyl olivate', 'passiflora incarnata flower', 'verbena officinalis', 'sorbiton olivate', 'coffea arabica coffee', 'tilia cordata linden flower', 'glycerin', 'vaccinium corymbosum blueberry', 'centella asiatica gotu kola', 'equisetum arvense horsetail', 'sodium levulinate', 'sodium anisate', 'cucumis sativus cucumber', 'sclerotium gum', 'gold leaf edible', 'glyceryl caprylate']"
136,3,Lotus Eye Gel,FRESH,48,3.8,"['sea', 'butylene glycol', 'caprylic capric succinic triglyceride', 'simmondsia chinensis jojoba seed', 'sodium polyacrylate', 'nelumbo nucifera flower', 'coffea arabica coffee', 'porphyrydium cruentum', 'ginkgo biloba leaf', 'citrus medica limonum lemon peel', 'cucumis sativus cucumber fruit', 'vitis vinifera grape seed', 'camellia sinensis leaf', 'chamomilla recutita matricaria', 'helianthus annuus sunflower seed', 'retinyl palmitate', 'tocopherol', 'chlorphenesin', 'tetrasodium edta', 'propylene glycol', 'caprylic capric triglyceride', 'tocopheryl acetate', 'carbomer', 'magnesium ascorbyl phosphate', 'phenoxyethanol', 'polysorbate 20', 'ceratonia siliqua gum', 'hydroxyethylcellulose', 'limonene']"
130,15,Premier Cru Eye Cream,CAUDALIE,99,3.3,[]
130,15,Eye Contour Lifting Cream with Diamond Powder,LANCER,95,4.4,"['water', 'isopropyl isostearate', 'synthetic fluorphlogopite', 'stearic acid', 'butyrospermum parkii shea butter', 'bis diglyceryl polyacyladipate 2', 'caprylic capric myristic stearic triglyceride', 'glycerin', 'propanediol', 'pentaerythrityl tetraisostearate', 'glyceryl stearate', 'dimethcone', 'polymethylsilsesquioxane', 'cetyl stearyl alcohol', 'squalane', 'polydimethylsiloxane polymethylsilsesquioxane copolymer', 'phospholipids', 'hyaluronic acid', 'hexapeptide48 hcl', 'saccharomyces cerevisiae', 'medicago sativa alfalfa seed', 'hydrolyzed lupine protein', 'glycine soja soybean', 'steareth 20', 'n hydroxysuccinimide', 'palmitoyl oligopeptide', 'chrysin', 'palmitoyl tetrapeptide 7', 'diamond powder', 'cyclopentasiloxane', 'cyclohexasiloxane', 'panthenol', 'sodium pca', 'caffeine', 'peg100 sterarate', 'beeswax', 'disodium edta', 'ethylhexylglycerin', 'aminomethyl propanol', 'acrylates c10 30 alkyl acrylate crosspolymer', 'xanthan gum', 'phenoxyethanol', 'chlorphenesin', 'caprylyl glycol']"
136,15,Crème Ancienne Supreme Eye Serum,FRESH,165,5.0,"['water', 'glycerin', 'butylene glycol', 'cetearyl isononanoate', 'ethylene acrylic acid copolymer', 'propanediol', 'limnanthes alba meadowfoam seed', 'albizia julibrissin bark', 'helianthus annuus sunflower seed', 'alpinia galanga leaf', 'commiphora mukul resin', 'zingiber officinale ginger root', 'panax ginseng root', 'siegesbeckia orientalis', 'tocopherol', 'adenosine', 'diglycerin', 'polyacrylate 13', 'hydrogenated palm kernel glycerides', 'caprylic capric triglyceride', 'chlorphenesin', 'acrylates c10 30 alkyl acrylate crosspolymer', 'polyisobutene', 'poloxamer 407', 'xanthan gum', 'sodium hydroxide', 'parfum parfume', 'disodium edta', 'sorbitan isostearate', 'hydrogenated palm glycerides', 'glyceryl acrylate acrylic acid copolymer', 'polysorbate 20', 'biosaccharide gum 2', 'caramel', 'sodium metabisulfite', 'sodium benzoate', 'phenoxyethanol', 'benzyl salicylate']"
130,0,Extra-Firming Eye Wrinkle Smoothing Cream,CLARINS,64,4.0,"['water', 'glycerin', 'caprylic capric triglyceride', 'silica', 'cetyl stearyl alcohol', 'betaine', 'hydrogenated coco glycerides', 'pentylene glycol', 'butyrospermum parkii shea butter', 'glyceryl stearate', 'peg 100 stearate', 'cetearyl glucoside', 'steareth 21', 'dimethicone', 'phenoxyethanol', 'carbomer', 'rosa centifolia flower wax', 'rosa damascena flower wax', 'ethylhexylglycerin', 'tocopheryl acetate', 'alcohol', 'disodium edta', 'escin', 'parfume', 'sodium dextran sulfate', 'dimethiconol', 'sodium hydroxide', 'dehydroacetic acid', 'tocopherol', 'musa sapientum banana fruit', 'ribes nigrum black currant bud', 'thymus citriodorus flower leaf', 'helianthus annuus sunflower seed', 'potassium sorbate']"
130,3,Peat Miracle Revital Eye Cream,BELIF,58,4.3,"['water', 'glycerin', 'dipropylene glycol', 'cyclopentasiloxane', 'caprylic capric triglyceride', 'glyceryl stearate', 'neopentyl glycol dicaprate', 'hydrogenated polydecene', 'cetyl stearyl alcohol', 'butyrospermum parkii shea butter', 'polyglyceryl 3 methylglucose distearate', 'c14 22 alcohols', 'portulaca oleracea', 'biosaccharide gum 1', 'panthenol', 'peg100 stearate', 'peat 05', 'euphrasia officinalis', 'glycyrrhiza glabra licorice root', 'achillea millefolium flower', 'aesculus hippocastanum horse chestnut leaf', 'rhodiola rosea root', 'vaccinium myrtillus fruit', 'equisetum arvense leaf', 'alchemilla vulgaris leaf', 'viola tricolor', 'rosa damascena flower', 'spiraea ulmaria flower', 'althaea officinalis root', 'avena sativa oat kernel', 'calendula officinalis flower officinalis flower', 'nepeta cataria', 'rubus idaeus raspberry leaf', 'baptisia tinctoria root', 'stellaria media chickweed', 'aminobutyric acid', 'jojoba esters', 'dimethicone', 'sorbitan stearate', 'c12 20 alkyl glucoside', 'ammonium acryloyldimethyltaurate vp copolymer', 'acrylates c10 30 alkyl acrylate crosspolymer', 'tromethamine', 'mica', 'titanium dioxide', 'iron oxides iron oxides', 'trisodium edta', 'parfume', 'citronellol', 'limonene', 'geraniol', 'linalool napiers moisture formula napiers original formula parfumes of origin']"
136,0,All About Eyes Serum De-Puffing Eye Massage,CLINIQUE,32,3.8,"['water', 'butylene glycol', 'glycerin', 'caffeine', 'panthenol', 'polygonum cuspidatum root', 'vitis vinifera grape seed', 'rosmarinus officinalis rosemary', 'humulus lupulus hops', 'citrus reticulata tangerine peel', 'punica granatum pomegranate fruit juice', 'yeast faex extrait de levure', 'biosaccharide gum 1', 'linolenic acid', 'sodium hyaluronate', 'laureth 7', 'linoleic acid', 'glycine', 'carbomer', 'cyclodextrin', 'hydroxyproline', 'acrylates copolymer', 'c13 14 isoparaffin', 'polyacrylamide', 'caprylyl glycol', 'proline', 'ethylbisiminomethylguaiacol manganese chloride', 'nordihydroguaiaretic acid', 'xanthan gum', 'hexylene glycol', 'disodium edta', 'phenoxyethanol', 'titanium dioxide color index77891', 'mica']"
136,15,Intensive Vitalizing Eye Essence,AMOREPACIFIC,95,3.9,"['camellia sinensis leaf', 'butylene glycol', 'glycerin', 'glycereth 26', 'avena sativa oat kernel', 'alcohol', 'methyl trimethicone', 'diethoxyethyl succinate', 'glyceryl polymethacrylate', 'water', 'camellia sinensis leaf', 'niacinamide', 'aspergillus ferment', 'lactobacillus water hyacinth ferment', 'caffeine', 'mannitol', 'hydrogenated lecithin', 'bis peg18 methyl ether dimethyl silane', 'acrylates c10 30 alkyl acrylate crosspolymer', 'peg60 hydrogenated castor', 'caprylic capric triglyceride', 'behenyl alcohol', 'polyglyceryl 10 pentastearate', 'cetyl stearyl alcohol', 'sodium stearoyl lactylate', 'cetearyl glucoside', 'ethylhexylglycerin', 'caprylyl glycol', 'glyceryl caprylate', 'tromethamine', 'disodium edta', 'phenoxyethanol', 'parfume']"
144,0,Illuminating Bright Eyes Gels + Silky Mask Beauty Sleep Set,BEAUTYBIO,25,4.3,"['water', 'glycerin', 'colloidal silver', 'propylene glycol', 'betaine', 'hamamelis virginiana', 'chondrus crispus powder', 'mica', 'niacinamide', 'glucomannan', 'xanthan gum', 'aloe yohjyu matsu ekisu', 'hydrolyzed collagen', 'phenoxyethanol', 'diazolidinyl urea', 'algin', 'potassium chloride', 'citric acid', 'potassium citrate', 'sodium hyaluronate', 'pearl powder', 'iodopropynyl butylcarbamate', 'parfume']"
130,15,5 in 1 Eye Cream,FIRST AID BEAUTY,32,3.9,"['water', 'glycerin', 'dimethicone', 'c12 15 alkyl benzoate', 'sodium polyacrylate', 'ethylhexyl palmitate', 'silica', 'palmitoyl hexapeptide 12', 'palmitoyl tetrapeptide 7', 'enteromorpha compressa', 'alpha arbutin', 'niacinamide', 'caesalpinia spinosa gum', 'sodium lactate', 'bisabolol', 'camellia sinensis leaf', 'chrysanthemum parthenium feverfew', 'glycyrrhiza glabra licorice root', 'hydrogenated lecithin', 'caprylyl methicone', 'sodium pca', 'hydrogenated phosphatidylcholine', 'polysorbate 60', 'sodium isostearate', 'carbomer', 'polysorbate 20', 'butylene glycol', 'hydroxyethyl acrylate sodium acryloyldimethyltaurate copolymer', 'phenyl methicone', 'polysilicone 11', 'glyceryl polyacrylate', 'xanthan gum', 'phenoxyethanol', 'sodium hydroxide', 'potassium sorbate', 'sodium benzoate']"
130,7,+ Retinol Firming Eye Cream,KATE SOMERVILLE,85,3.7,"['water', 'dimethicone', 'propanediol', 'glycerin', 'polysilicone 11', 'synthetic fluorphlogopite', 'butylene glycol', 'polymethylsilsesquioxane', 'ethyl linoleate', 'lauryl polyglyceryl 3 polydimethylsiloxyethyl dimethicone', 'retinol', 'hydroxypinacolone retinoate', 'bidens pilosa', 'bakuchiol', 'hydrolyzed hyaluronic acid', 'microcitrus australasica fruit', 'oryza sativa rice bran', 'terminalia chebula fruit', 'glycine soja soybean', 'elaeis guineensis palm', 'gossypium herbaceum cotton seed', 'helianthus annuus sunflower seed', 'linum usitatissimum linseed seed', 'adenosine', 'aloe barbadensis leaf juice powder', 'rosmarinus officinalis rosemary leaf', 'tocopherol', 'dimethyl isosorbide', 'hdi trimethylol hexyllactone crosspolymer', 'polyacrylamide', 'phenoxyethanol', 'ethylhexyl hydroxystearate', 'peg12 dimethicone', 'c13 14 isoparaffin', 'caprylyl glycol', 'decyl glucoside', 'acrylates c10 30 alkyl acrylate crosspolymer', 'hexylene glycol', 'ethylhexylglycerin', 'aminomethyl propanol', 'laureth 7', 'xanthan gum', 'disodium edta']"
130,0,Lotus Youth Preserve Eye Cream,FRESH,45,3.5,"['water', 'glycerin', 'isostearyl iso stearate', 'caprylic capric triglyceride', 'pentylene glycol', 'cetyl alcohol', 'polyglycerin 3', 'potassium cetyl phos phate', 'nylon 6 12', 'hydrogenated palm kernel glycer ides', 'boron nitride', 'dimethicone', 'ethylene acrylic acidcopolymer', 'glyceryl stearate', 'sodium hyaluronate', 'ficus carica fig fruit', 'citrus limon lemon peel', 'cucumis sativus cucumber fruit', 'averrhoa carambola leaf', 'algae', 'ne lumbo nucifera flower', 'hibiscus esculentusfruit', 'tocopheryl acetate', 'ascorbyl tetraisopal mitate', 'tocopherol', 'bis diglyceryl polyacyladipate 2', 'sorbitol', 'behenyl alcohol', 'butylene glycol', 'carbomer', 'sodium polyacrylate', 'xanthan gum', 'sodium citrate', 'sodium hydroxide', 'hydrogenated palm glycerides', 'citric acid', 'biosaccharide gum 2', 'caramel', 'caprylyl glycol', 'potassium sorbate', 'sorbic acid', 'phenoxyethanol', 'limonene', 'citral']"
128,15,Pack Your Bags Undereye Patches,TARTE,22,4.2,"['water', 'glycerin', 'butylene glycol', 'mannitol', 'sodium polyglutamate', 'algin', 'chondrus crispus powder', 'laureth 21', 'polyglyceryl 10 laurate', 'cocos nucifera coconut', 'carbomer', 'sodium lactate', 'polysorbate 20', 'hydroxypropyl cyclodextrin', 'algae', 'gardenia taitensis flower', 'palmaria palmata', 'palmitoyl pentapeptide 4', 'tocopherol', 'phenoxyethanol', 'iodopropynyl butylcarbamate']"
136,1,Essential Fx Acyl-Glutathione Eyelid Lift Serum,PERRICONE MD,122,4.3,"['water', 'propanediol', 'pantethine', 'glycerin', 'tetrahexyldecyl ascorbate', 's palmitoylglutathione', 'dimethyl mea', 'palmitoyl tripeptide 38', 'acetyl tyrosine', 'avena sativa oat kernel', 'xanthan gum', 'macadamia ternifolia seed', 'linum usitatissimum linseed seed', 'salvia hispanica seed', 'silica cetyl silylate', 'ethylhexylglycerin', 'sodium hyaluronate', 'helianthus annuus sunflower seed', 'rosmarinus officinalis rosemary leaf', 'tetrasodium glutamate diacetate', 'acrylates c10 30 alkyl acrylate crosspolymer', 'caprylyl glycol', 'hydroxypropyl cyclodextrin', 'phenoxyethanol', 'silica', 'titanium dioxide color index77891', 'iron oxides iron oxides']"
128,7,TIME RESPONSE Eye Reserve Crème,AMOREPACIFIC,260,5.0,"['camellia sinensis leaf', 'butylene glycol', 'water', 'glycerin', 'hydrogenated poly c6 14 olefin', 'butyrospermum parkii shea butter', 'pentaerythrityl tetraethylhexanoate', 'hydrogenated olive lauryl esters', 'jojoba esters', 'methyl trimethicone', 'caprylic capric triglyceride', 'diisostearyl malate', 'cetyl ethylhexanoate', 'behenyl alcohol', 'helianthus annuus sunflower seed', 'propanediol', 'hydrogenated lecithin', 'peg40 stearate', 'camellia sinensis seed', 'arachidyl alcohol', 'betaine', 'niacinamide', 'polyglyceryl 10 stearate', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'glyceryl stearate', 'cetyl stearyl alcohol', 'mica', 'arachidyl glucoside', 'parfume', 'titanium dioxide color index77891', 'dipotassium glycyrrhizate', 'caffeine', 'glyceryl caprylate', 'dipalmitoyl hydroxyproline', 'acrylates c10 30 alkyl acrylate crosspolymer', 'disodium edta', 'ethylhexylglycerin', 'adenosine', 'beta glucan', 'tromethamine', 'sorbitan isostearate', 'polysorbate 60', 'palmitic acid', 'natto gum', 'glycine soja soybean seed', 'theobroma cacao cocoa', 'dextrin', 'camellia sinensis leaf', 'glucose', 'tocopherol', 'poloxamer 235', 'ethoxydiglycol', 'epigallocatechin gallate', 'tocophersolan', 'poloxamer 338', 'phenoxyethanol', 'panax ginseng root', 'magnolia obovata bark', 'caprylyl glycol']"
128,15,Cold Plasma+ Eye,PERRICONE MD,110,4.0,"['water', 'isopropyl palmitate', 'cetyl stearyl alcohol', 'glyceryl stearate', 'peg100 stearate', 'hydrolyzed jojoba esters', 'ceteareth20', 'olea europaea olive fruit', 'tetrahexyldecyl ascorbate', 'benzyl alcohol', 'phosphatidylcholine', 'acetyl tetrapeptide 5', 'palmitoyl tripeptide 1', 'palmitoyl tetrapeptide 7', 'echium plantagineum seed', 'helianthus annuus sunflower seed', 'copper tripeptide 1', 'magnesium aspartate', 'zinc gluconate', 'rosmarinus o cinalis rosemary leaf', 'copper gluconate', 'n hydroxysuccinimide', 'tocopherol', 'sodium hyaluronate', 'chrysin', 'disodium edta', 'hydrogenated vegetable', 'glycerin', 'dimethicone', 'cyclopentasiloxane', 'steareth 20', 'silica', 'titanium dioxide color index77891', 'iron oxides iron oxides']"
128,7,Hello Bright Eyes,ERNO LASZLO,48,5.0,"['water', 'glycerin', 'butylene glycol', 'niacinamide', 'ceratonia siliqua gum', 'chondrus crispus carrageenan', 'allantoin', 'peg60 hydrogenated castor', 'centella asiatica', 'ethylhexylglycerin', 'saccharide isomerate', 'disodium edta', 'dipotassium glycyrrhizate', 'sodium citrate', 'sodium hyaluronate', 'citric acid', 'potassium hydroxide', 'chlorella vulgaris', 'parfume', 'phenoxyethanol']"
130,15,Ferulic + Retinol Eye Cream,DR. DENNIS GROSS SKINCARE,69,3.4,"['water', 'isododecane', 'cetyl stearyl alcohol', 'dimethicone', 'adipic acid neopentyl glycol crosspolymer', 'lauryl dimethicone', 'butylene glycol', 'ceteareth20', 'potassium cetyl phosphate', 'polymethyl methacrylate', 'sodium acrylate sodium acryloyldimethyl taurate copolymer', 'glyceryl behenate', 'glyceryl stearate se', 'polyglyceryl 3 diisostearate', 'collagen amino acids', 'ferulic acid', 'gallic acid', 'ellagic acid', 'arnica montana flower', 'centella asiatica', 'retinol', 'aminobutyric acid', 'caffeine', 'euphrasia officinalis', 'sphingolipids', 'phospholipids', 'tetrapeptide 21', 'glycine soja soybean', 'algae', 'sodium pca', 'sodium hyaluronate', 'saccharide isomerate', 'salix alba willow bark', 'tocopherol', 'cucumis sativus cucumber fruit', 'helianthus annuus sunflower seed', 'leuconostoc radish root ferment filtrate', 'glycolic acid', 'lactic acid', 'glycerin', 'acrylates carbamate copolymer', 'bis vinyl dimethicone dimethicone copolymer', 'tetrahydropiperine', 'bht', 'hexylene glycol', 'caprylyl glycol', 'hydrogenated polyisobutene', 'isohexadecane', 'benzophenone 3', 'behenic acid', 'polysorbate 80', 'ascorbyl palmitate', 'citric acid', 'cyclodextrin', 'sodium citrate', 'tetrasodium edta', 'phenoxyethanol', 'potassium sorbate', 'sodium benzoate', 'mica color index77019', 'annatto color index75120']"
128,15,Eye Duty Triple Remedy Overnight Balm,FIRST AID BEAUTY,38,3.7,"['water', 'glycerin', 'butyrospermum parkii shea butter', 'caprylic capric triglyceride', 'dimethicone', 'c10 18 triglycerides', 'ethylhexyl palmitate', 'cetyl alcohol', 'aluminum starch octenylsuccinate', 'glyceryl stearate', 'niacinamide', 'chrysanthemum parthenium feverfew', 'spilanthes acmella flower', 'acacia decurrens flower wax', 'camellia sinensis leaf', 'glycyrrhiza glabra licorice root', 'jojoba esters', 'palmitoyl hexapeptide 12', 'palmitoyl tetrapeptide 7', 'algae', 'carbomer', 'hyaluronic acid', 'helianthus annuus sunflower seed wax', 'peg75 stearate', 'caprylyl glycol', 'ceteth 20', 'steareth 20', 'acrylates c10 30 alkyl acrylate crosspolymer', 'xanthan gum', 'butylene glycol', 'leuconostoc radish root ferment filtrate', 'polyglycerin 3', 'sodium lactate', 'polysorbate 20', 'palmitic acid', 'sodium hydroxide', 'tetrasodium edta', 'edta', 'citric acid', 'phenoxyethanol']"
144,15,Multi-Task Eye Serum Mask,ERNO LASZLO,35,4.5,"['water', 'glycerin', 'butylene glycol', 'niacinamide', 'ceratonia siliqua gum', 'chondrus crispus carrageenan', 'allantoin', 'peg60 hydrogenated castor', 'centella asiatica', 'ethylhexylglycerin', 'saccharide isomerate', 'disodium edta', 'dipotassium glycyrrhizate', 'sodium citrate', 'sodium hyaluronate', 'citric acid', 'potassium hydroxide', 'chlorella vulgaris', 'parfume', 'phenoxyethanol']"
130,1,Essential Fx Acyl-Glutathione Smoothing & Brightening Under-Eye Cream,PERRICONE MD,122,4.6,"['water', 'octyldodecyl neopentanoate', 'cetyl stearyl alcohol', 'sodium polystyrene sulfonate', 'glycerin', 'caprylic capric triglyceride', 'dimethicone', 'behenyl alcohol', 'hydrogenated vegetable glycerides', 'trifluoromethyl c1 4 alkyl dimethicone', 'glyceryl stearate', 'peg100 stearate', 'butyrospermum parkii shea butter', 's palmitoylglutathione', 'steareth 20', 'macadamia ternifolia seed', 'salvia hispanica seed', 'xanthan gum', 'linum usitatissimum linseed seed', 'ethylhexylglycerin', 'lactic acid', 'helianthus annuus sunflower seed', 'rosmarinus officinalis rosemary leaf', 'disodium edta', 'sodium hydroxide', 'butylene glycol', 'fucus vesiculosus', 'cryptomeria japonica leaf', 'hexylene glycol', 'caprylyl glycol', 'phenoxyethanol', 'silica', 'titanium dioxide color index77891', 'iron oxides iron oxides']"
136,15,Hyaluronic Marine Dew It Right Eye Gel,DR. DENNIS GROSS SKINCARE,48,3.9,"['water', 'butylene glycol', 'glycerin', 'caprylic capric triglyceride', 'silica', 'sodium hyaluronate', 'saccharide isomerate', 'caulerpa lentillifera', 'sea whip', 'smilax aristolochiifolia root', 'glycyrrhiza glabra licorice root', 'caffeine', 'panthenol', 'glucosyl hesperidin', 'asiaticoside', 'madecassoside', 'disodium rutinyl disulfate', 'stearyl heptanoate', 'sodium pca', 'lactic acid', 'trehalose', 'hydrogenated lecithin', 'citric acid', 'sodium hydroxide', 'acrylates c10 30 alkyl acrylate crosspolymer', 'glyceryl polyacrylate', 'sodium citrate', 'xanthan gum', 'dimethicone', 'sodium potassium aluminum silicate', 'carbomer', 'phenoxyethanol', 'benzyl alcohol', 'tin oxide color index77861', 'mica color index77019', 'titanium dioxide color index77891']"
130,0,GENIUS Ultimate Anti-Aging Eye Cream,ALGENIST,74,3.7,"['water', 'caprylic capric triglyceride', 'glycerin', 'butyrospermum parkii shea butter', 'hydrogenated polyisobutene', 'chlorella protothecoides', 'dimethicone', 'glyceryl stearate', 'peg100 stearate', 'cetyl stearyl alcohol', 'cetyl alcohol', 'pentylene glycol', 'silica', 'algae exopolysaccharides', 'vegetable collagen', 'algae', 'palmitoyl oligopeptide', 'palmitoyl tetrapeptide 7', 'copper lysine prolinate', 'methyl glucoside phosphate', 'albiza julibrissin bark', 'kigelia africana fruit', 'plantago lanceolata leaf', 'chrysin', 'darutoside', 'sodium pca', 'leuconostoc radish root ferment filtrate', 'stearic acid', 'ceteareth20', 'caprylyl glycol', 'steareth 20', 'acrylates c10 30 alkyl acrylate crosspolymer', 'butylene glycol', 'sodium benzoate', 'potassium sorbate', 'xanthan gum', 'chlorhexidine digluconate', 'n hydroxysuccinimide', 'chlorphenesin', 'sodium citrate', 'disodium edta', 'citric acid', 'sodium hydroxide', 'phenoxyethanol']"
130,0,Ibuki Eye Correcting Cream,SHISEIDO,40,3.8,"['water', 'dimethicone', 'alcohol denat', 'glycerin', 'butylene glycol', 'dipropylene glycol', 'polymethylsilsesquioxane', 'diphenylsiloxy phenyl trimethicone', 'peg10 dimethicone', 'disteardimonium hectorite', 'titanium dioxide color index77891', 'pentaerythrityl tetraethylhexanoate', 'trehalose', 'peg150', 'isostearic acid', 'mica', 'disodium edta', 'alcohol', 'parfume', 'betaine', 'tocopheryl acetate', 'sodium citrate', 'tin oxide', 'aluminum hydroxide', 'limonene', 'citric acid', 'menthol', 'hexyl cinnamal', 'butylphenyl methylpropional', 'hydrogen dimethicone', 'polysilicone 2', 'iron oxides iron oxides', 'benzyl benzoate', 'linalool', 'talc', 'citronellol', 'lamium album flower', 'citrus junos seed', 'houttuynia cordata', 'tocopherol', 'dimethicone methicone copolymer', 'zingiber aromaticus']"
128,15,Youth Dose Eye Treatment,KIEHL'S SINCE 1851,39,2.8,"['water', 'dimethicone', 'glycerin', 'dimethicone vinyl dimethicone crosspolymer', 'vinly dimethicone methicone silsesquioxane crosspollymer', 'hydroxypropyl tetrahydropyrantriol', 'isononyl isononanoate', 'propylene glycol', 'ascorbyl glucoside', 'octyldoecanol', 'lauryl peg9 polydimethylsiloxyethyl dimethicone', 'methyl methacrylate crosspolymer', 'boron nitride', 'color index77891 titanium dioxide', 'mica', 'phenoxyethanol', 'peg pppg18 18 dimethicone', 'silica silylate', 'hydrolyzed soy protein', 'color index77163 bismuth oxychloride', 'sodium hyaluronate', 'chlorphenesin', 'magnesium sulfate', 'sodium hydroxide', 'caffine', 'retinyl palmitate', 'vitis vinifer seed grape seed', 'capryloyl salicyclic acid', 'pentaerythrityl tetra di t butyl hydroxyhydrocinnamate', 'tetrasodium edta', 'iron oxides iron oxides', 'adenosine', 'pentylene glycol', 'tocopherol']"
